timestamp,sensor_id,intersection_name,vehicle_count,average_speed_kmh,weather_condition
2026-05-04T07:42:16Z,SENS-010,Secunderabad Clock Tower,47,44.01,Light Rain
2026-05-04T07:49:03Z,SENS-010,Secunderabad Clock Tower,88,51.72,Clear
2026-05-04T07:54:42Z,SENS-001,Jubilee Hills Checkpost,33,19.92,Clear
2026-05-04T07:55:06Z,SENS-012,PVNR Expressway Toll,43,44.96,Clear
2026-05-04T08:02:49Z,SENS-003,Ameerpet Crossroads,170,11.16,Cloudy
2026-05-04T08:08:28Z,SENS-002,Gachibowli Junction,108,14.73,Light Rain
2026-05-04T08:10:23Z,SENS-004,Madhapur IT Corridor,97,38.51,Cloudy
2026-05-04T08:12:11Z,SENS-008,LB Nagar Crossroads,156,19.22,Clear
2026-05-04T08:14:13Z,SENS-012,PVNR Expressway Toll,86,10.09,Fog
2026-05-04T08:17:40Z,SENS-001,Jubilee Hills Checkpost,101,18.9,Clear
2026-05-04T08:19:48Z,SENS-008,LB Nagar Crossroads,83,33.6,Clear
2026-05-04T08:26:21Z,SENS-012,PVNR Expressway Toll,146,28.71,Clear
2026-05-04T08:29:12Z,SENS-003,Ameerpet Crossroads,118,32.79,Clear
2026-05-04T08:33:33Z,SENS-007,Begumpet Flyover,111,43.22,Clear
2026-05-04T08:36:12Z,SENS-003,Ameerpet Crossroads,162,6.1,Light Rain
2026-05-04T08:42:56Z,SENS-006,Hitech City Signal,171,9.5,Cloudy
2026-05-04T08:51:57Z,SENS-006,Hitech City Signal,150,17.99,Clear
2026-05-04T09:00:17Z,SENS-005,Tank Bund Road,127,13.17,Heavy Rain
2026-05-04T09:10:16Z,SENS-012,PVNR Expressway Toll,153,17.29,Clear
2026-05-04T09:11:53Z,SENS-011,Mehdipatnam Bus Stand,188,21.96,Cloudy
2026-05-04T09:17:06Z,SENS-001,Jubilee Hills Checkpost,101,34.7,Light Rain
2026-05-04T09:20:09Z,SENS-012,PVNR Expressway Toll,131,29.69,Clear
2026-05-04T09:27:45Z,SENS-003,Ameerpet Crossroads,117,9.41,Light Rain
2026-05-04T09:38:33Z,SENS-001,Jubilee Hills Checkpost,163,19.24,Cloudy
2026-05-04T09:39:57Z,SENS-010,Secunderabad Clock Tower,132,15.43,Drizzle
2026-05-04T09:41:42Z,SENS-008,LB Nagar Crossroads,93,50.16,Clear
2026-05-04T09:42:27Z,SENS-007,Begumpet Flyover,147,9.96,Heavy Rain
2026-05-04T09:44:46Z,SENS-009,Kukatpally Housing Board,116,22.43,Fog
2026-05-04T09:56:31Z,SENS-003,Ameerpet Crossroads,119,19.67,Cloudy
2026-05-04T09:57:11Z,SENS-002,Gachibowli Junction,150,27.67,Clear
2026-05-04T10:05:18Z,SENS-011,Mehdipatnam Bus Stand,94,9.94,Heavy Rain
2026-05-04T10:11:21Z,SENS-002,Gachibowli Junction,68,28.33,Fog
2026-05-04T10:30:57Z,SENS-012,PVNR Expressway Toll,100,22.02,Cloudy
2026-05-04T10:39:52Z,SENS-010,Secunderabad Clock Tower,98,36.66,Clear
2026-05-04T10:49:59Z,SENS-011,Mehdipatnam Bus Stand,85,37.31,Cloudy
2026-05-04T10:51:58Z,SENS-007,Begumpet Flyover,96,24.85,Heavy Rain
2026-05-04T10:53:06Z,SENS-007,Begumpet Flyover,151,14.7,Clear
2026-05-04T11:00:30Z,SENS-004,Madhapur IT Corridor,63,22.86,Heavy Rain
2026-05-04T11:02:00Z,SENS-008,LB Nagar Crossroads,44,29.47,Clear
2026-05-04T11:04:19Z,SENS-011,Mehdipatnam Bus Stand,40,25.2,Light Rain
2026-05-04T11:04:53Z,SENS-007,Begumpet Flyover,54,60.33,Clear
2026-05-04T11:09:03Z,SENS-008,LB Nagar Crossroads,80,16.56,Clear
2026-05-04T11:13:56Z,SENS-010,Secunderabad Clock Tower,54,26.34,Clear
2026-05-04T11:14:18Z,SENS-006,Hitech City Signal,49,17.79,Light Rain
2026-05-04T11:22:33Z,SENS-010,Secunderabad Clock Tower,57,34.12,Clear
2026-05-04T11:23:25Z,SENS-006,Hitech City Signal,68,16.72,Cloudy
2026-05-04T11:37:52Z,SENS-006,Hitech City Signal,61,38.39,Cloudy
2026-05-04T11:43:20Z,SENS-005,Tank Bund Road,61,27.62,Clear
2026-05-04T11:54:18Z,SENS-007,Begumpet Flyover,33,55.56,Drizzle
2026-05-04T11:56:06Z,SENS-012,PVNR Expressway Toll,33,68.39,Clear
2026-05-04T11:57:07Z,SENS-007,Begumpet Flyover,68,21.23,Clear
2026-05-04T12:06:15Z,SENS-011,Mehdipatnam Bus Stand,78,47.43,Clear
2026-05-04T12:12:13Z,SENS-004,Madhapur IT Corridor,29,26.99,Cloudy
2026-05-04T12:12:39Z,SENS-005,Tank Bund Road,89,37.45,Clear
2026-05-04T12:13:16Z,SENS-003,Ameerpet Crossroads,35,19.83,Cloudy
2026-05-04T12:14:42Z,SENS-008,LB Nagar Crossroads,83,28.93,Clear
2026-05-04T12:16:48Z,SENS-011,Mehdipatnam Bus Stand,85,15.07,Cloudy
2026-05-04T12:17:26Z,SENS-001,Jubilee Hills Checkpost,54,32.02,Heavy Rain
2026-05-04T12:25:17Z,SENS-006,Hitech City Signal,45,29.36,Heavy Rain
2026-05-04T12:26:27Z,SENS-006,Hitech City Signal,76,45.8,Clear
2026-05-04T12:27:25Z,SENS-002,Gachibowli Junction,59,46.2,Clear
2026-05-04T12:32:09Z,SENS-008,LB Nagar Crossroads,49,11.66,Fog
2026-05-04T12:38:06Z,SENS-001,Jubilee Hills Checkpost,57,30.46,Drizzle
2026-05-04T12:42:28Z,SENS-011,Mehdipatnam Bus Stand,69,51.63,Clear
2026-05-04T12:43:07Z,SENS-012,PVNR Expressway Toll,58,46.28,Clear
2026-05-04T12:45:19Z,SENS-010,Secunderabad Clock Tower,89,21.0,Clear
2026-05-04T12:47:16Z,SENS-006,Hitech City Signal,77,40.07,Cloudy
2026-05-04T12:48:30Z,SENS-003,Ameerpet Crossroads,24,35.89,Fog
2026-05-04T12:53:39Z,SENS-012,PVNR Expressway Toll,78,51.64,Cloudy
2026-05-04T12:59:04Z,SENS-006,Hitech City Signal,67,36.22,Clear
2026-05-04T13:06:50Z,SENS-010,Secunderabad Clock Tower,69,43.34,Cloudy
2026-05-04T13:09:03Z,SENS-010,Secunderabad Clock Tower,50,31.12,Clear
2026-05-04T13:11:05Z,SENS-010,Secunderabad Clock Tower,64,21.83,Cloudy
2026-05-04T13:14:15Z,SENS-007,Begumpet Flyover,73,29.39,Cloudy
2026-05-04T13:26:16Z,SENS-008,LB Nagar Crossroads,28,55.4,Light Rain
2026-05-04T13:26:38Z,SENS-009,Kukatpally Housing Board,61,16.65,Heavy Rain
2026-05-04T13:28:01Z,SENS-009,Kukatpally Housing Board,45,54.45,Clear
2026-05-04T13:31:32Z,SENS-012,PVNR Expressway Toll,64,10.46,Heavy Rain
2026-05-04T13:37:19Z,SENS-011,Mehdipatnam Bus Stand,51,15.05,Light Rain
2026-05-04T13:38:20Z,SENS-008,LB Nagar Crossroads,87,28.25,Clear
2026-05-04T13:42:19Z,SENS-008,LB Nagar Crossroads,44,20.31,Cloudy
2026-05-04T13:56:02Z,SENS-010,Secunderabad Clock Tower,40,29.77,Clear
2026-05-04T13:57:58Z,SENS-012,PVNR Expressway Toll,71,52.39,Cloudy
2026-05-04T14:01:44Z,SENS-001,Jubilee Hills Checkpost,67,51.52,Cloudy
2026-05-04T14:04:03Z,SENS-004,Madhapur IT Corridor,75,45.01,Clear
2026-05-04T14:06:16Z,SENS-004,Madhapur IT Corridor,30,59.31,Clear
2026-05-04T14:08:29Z,SENS-012,PVNR Expressway Toll,63,14.01,Drizzle
2026-05-04T14:11:47Z,SENS-010,Secunderabad Clock Tower,79,29.77,Clear
2026-05-04T14:12:04Z,SENS-004,Madhapur IT Corridor,70,17.14,Clear
2026-05-04T14:14:33Z,SENS-001,Jubilee Hills Checkpost,62,18.91,Clear
2026-05-04T14:17:49Z,SENS-011,Mehdipatnam Bus Stand,66,42.61,Cloudy
2026-05-04T14:19:09Z,SENS-001,Jubilee Hills Checkpost,39,16.61,Heavy Rain
2026-05-04T14:20:57Z,SENS-012,PVNR Expressway Toll,63,46.79,Light Rain
2026-05-04T14:23:48Z,SENS-007,Begumpet Flyover,34,35.25,Light Rain
2026-05-04T14:23:54Z,SENS-010,Secunderabad Clock Tower,73,52.34,Cloudy
2026-05-04T14:31:19Z,SENS-009,Kukatpally Housing Board,55,52.76,Light Rain
2026-05-04T14:33:28Z,SENS-006,Hitech City Signal,79,34.88,Clear
2026-05-04T14:34:15Z,SENS-007,Begumpet Flyover,66,42.98,Clear
2026-05-04T14:39:25Z,SENS-004,Madhapur IT Corridor,38,37.4,Heavy Rain
2026-05-04T14:43:03Z,SENS-002,Gachibowli Junction,45,21.74,Clear
2026-05-04T14:44:21Z,SENS-011,Mehdipatnam Bus Stand,82,21.7,Cloudy
2026-05-04T14:56:07Z,SENS-009,Kukatpally Housing Board,83,51.83,Clear
2026-05-04T14:58:02Z,SENS-010,Secunderabad Clock Tower,67,24.64,Clear
2026-05-04T15:01:29Z,SENS-009,Kukatpally Housing Board,69,31.95,Cloudy
2026-05-04T15:01:59Z,SENS-009,Kukatpally Housing Board,33,31.39,Cloudy
2026-05-04T15:03:42Z,SENS-003,Ameerpet Crossroads,87,44.86,Clear
2026-05-04T15:04:57Z,SENS-008,LB Nagar Crossroads,86,22.34,Clear
2026-05-04T15:05:07Z,SENS-008,LB Nagar Crossroads,46,18.05,Drizzle
2026-05-04T15:11:58Z,SENS-010,Secunderabad Clock Tower,52,31.16,Light Rain
2026-05-04T15:25:29Z,SENS-001,Jubilee Hills Checkpost,30,56.82,Cloudy
2026-05-04T15:32:18Z,SENS-006,Hitech City Signal,74,42.43,Light Rain
2026-05-04T15:33:54Z,SENS-010,Secunderabad Clock Tower,65,28.62,Fog
2026-05-04T15:36:29Z,SENS-008,LB Nagar Crossroads,53,43.99,Cloudy
2026-05-04T15:42:44Z,SENS-012,PVNR Expressway Toll,66,20.22,Clear
2026-05-04T15:46:18Z,SENS-003,Ameerpet Crossroads,80,25.6,Cloudy
2026-05-04T15:48:35Z,SENS-005,Tank Bund Road,53,34.48,Clear
2026-05-04T15:51:44Z,SENS-009,Kukatpally Housing Board,31,46.23,Clear
2026-05-04T16:00:07Z,SENS-004,Madhapur IT Corridor,54,39.22,Light Rain
2026-05-04T16:00:31Z,SENS-005,Tank Bund Road,54,25.25,Heavy Rain
2026-05-04T16:04:14Z,SENS-002,Gachibowli Junction,83,39.16,Cloudy
2026-05-04T16:06:40Z,SENS-009,Kukatpally Housing Board,59,47.0,Clear
2026-05-04T16:14:59Z,SENS-001,Jubilee Hills Checkpost,66,25.21,Heavy Rain
2026-05-04T16:22:51Z,SENS-008,LB Nagar Crossroads,38,28.17,Heavy Rain
2026-05-04T16:23:30Z,SENS-001,Jubilee Hills Checkpost,61,15.78,Light Rain
2026-05-04T16:24:20Z,SENS-006,Hitech City Signal,77,33.94,Cloudy
2026-05-04T16:25:35Z,SENS-002,Gachibowli Junction,46,49.32,Cloudy
2026-05-04T16:29:20Z,SENS-011,Mehdipatnam Bus Stand,56,51.69,Clear
2026-05-04T16:30:46Z,SENS-009,Kukatpally Housing Board,53,12.34,Heavy Rain
2026-05-04T16:33:23Z,SENS-006,Hitech City Signal,27,39.51,Light Rain
2026-05-04T16:38:17Z,SENS-001,Jubilee Hills Checkpost,77,33.59,Light Rain
2026-05-04T16:56:15Z,SENS-001,Jubilee Hills Checkpost,73,30.22,Cloudy
2026-05-04T17:00:26Z,SENS-009,Kukatpally Housing Board,171,22.56,Clear
2026-05-04T17:03:21Z,SENS-006,Hitech City Signal,124,34.05,Light Rain
2026-05-04T17:05:01Z,SENS-004,Madhapur IT Corridor,148,15.68,Cloudy
2026-05-04T17:09:20Z,SENS-002,Gachibowli Junction,145,16.04,Light Rain
2026-05-04T17:09:42Z,SENS-002,Gachibowli Junction,131,13.64,Clear
2026-05-04T17:16:24Z,SENS-002,Gachibowli Junction,110,17.41,Light Rain
2026-05-04T17:19:41Z,SENS-008,LB Nagar Crossroads,131,11.42,Drizzle
2026-05-04T17:27:49Z,SENS-001,Jubilee Hills Checkpost,97,11.02,Fog
2026-05-04T17:28:10Z,SENS-009,Kukatpally Housing Board,92,13.76,Clear
2026-05-04T17:30:54Z,SENS-003,Ameerpet Crossroads,128,30.69,Clear
2026-05-04T17:32:21Z,SENS-007,Begumpet Flyover,134,12.27,Light Rain
2026-05-04T17:32:22Z,SENS-012,PVNR Expressway Toll,162,11.36,Light Rain
2026-05-04T17:37:43Z,SENS-010,Secunderabad Clock Tower,199,14.52,Clear
2026-05-04T17:39:33Z,SENS-003,Ameerpet Crossroads,148,24.28,Cloudy
2026-05-04T17:40:36Z,SENS-007,Begumpet Flyover,185,17.86,Clear
2026-05-04T17:47:46Z,SENS-008,LB Nagar Crossroads,150,11.84,Clear
2026-05-04T17:52:45Z,SENS-009,Kukatpally Housing Board,69,30.93,Heavy Rain
2026-05-04T17:54:58Z,SENS-003,Ameerpet Crossroads,112,20.15,Cloudy
2026-05-04T18:00:57Z,SENS-010,Secunderabad Clock Tower,192,16.57,Clear
2026-05-04T18:04:02Z,SENS-012,PVNR Expressway Toll,173,8.48,Cloudy
2026-05-04T18:06:49Z,SENS-005,Tank Bund Road,179,6.19,Clear
2026-05-04T18:10:44Z,SENS-008,LB Nagar Crossroads,192,16.28,Clear
2026-05-04T18:11:46Z,SENS-005,Tank Bund Road,142,22.82,Cloudy
2026-05-04T18:13:05Z,SENS-008,LB Nagar Crossroads,131,14.24,Clear
2026-05-04T18:13:36Z,SENS-001,Jubilee Hills Checkpost,86,22.4,Cloudy
2026-05-04T18:18:53Z,SENS-009,Kukatpally Housing Board,106,18.19,Fog
2026-05-04T18:28:40Z,SENS-004,Madhapur IT Corridor,166,6.93,Cloudy
2026-05-04T18:31:43Z,SENS-006,Hitech City Signal,167,25.46,Clear
2026-05-04T18:32:17Z,SENS-003,Ameerpet Crossroads,146,28.16,Cloudy
2026-05-04T18:35:36Z,SENS-012,PVNR Expressway Toll,117,12.83,Heavy Rain
2026-05-04T18:37:10Z,SENS-011,Mehdipatnam Bus Stand,154,29.17,Clear
2026-05-04T18:39:22Z,SENS-005,Tank Bund Road,166,14.41,Cloudy
2026-05-04T18:44:48Z,SENS-003,Ameerpet Crossroads,174,7.22,Clear
2026-05-04T18:45:46Z,SENS-006,Hitech City Signal,140,22.65,Cloudy
2026-05-04T18:46:47Z,SENS-002,Gachibowli Junction,132,33.76,Clear
2026-05-04T18:48:49Z,SENS-012,PVNR Expressway Toll,107,22.76,Cloudy
2026-05-04T18:55:07Z,SENS-010,Secunderabad Clock Tower,157,9.01,Cloudy
2026-05-04T18:55:41Z,SENS-002,Gachibowli Junction,91,29.4,Cloudy
2026-05-04T18:58:56Z,SENS-012,PVNR Expressway Toll,111,40.46,Clear
2026-05-04T19:03:36Z,SENS-009,Kukatpally Housing Board,119,28.99,Drizzle
2026-05-04T19:08:42Z,SENS-006,Hitech City Signal,129,19.53,Clear
2026-05-04T19:18:37Z,SENS-002,Gachibowli Junction,139,19.42,Light Rain
2026-05-04T19:19:35Z,SENS-006,Hitech City Signal,92,13.12,Heavy Rain
2026-05-04T19:21:19Z,SENS-002,Gachibowli Junction,109,35.02,Light Rain
2026-05-04T19:23:57Z,SENS-003,Ameerpet Crossroads,136,14.89,Fog
2026-05-04T19:37:06Z,SENS-007,Begumpet Flyover,174,15.34,Light Rain
2026-05-04T19:40:20Z,SENS-008,LB Nagar Crossroads,172,21.06,Drizzle
2026-05-04T19:50:57Z,SENS-004,Madhapur IT Corridor,115,40.47,Clear
2026-05-04T19:52:21Z,SENS-006,Hitech City Signal,188,13.04,Cloudy
2026-05-04T20:01:53Z,SENS-008,LB Nagar Crossroads,52,33.57,Clear
2026-05-04T20:10:34Z,SENS-012,PVNR Expressway Toll,41,49.73,Cloudy
2026-05-04T20:11:29Z,SENS-007,Begumpet Flyover,82,20.5,Clear
2026-05-04T20:12:06Z,SENS-009,Kukatpally Housing Board,53,36.56,Heavy Rain
2026-05-04T20:15:29Z,SENS-009,Kukatpally Housing Board,66,25.73,Cloudy
2026-05-04T20:24:18Z,SENS-002,Gachibowli Junction,60,31.96,Clear
2026-05-04T20:31:26Z,SENS-012,PVNR Expressway Toll,34,61.79,Clear
2026-05-04T20:34:52Z,SENS-012,PVNR Expressway Toll,54,21.72,Fog
2026-05-04T20:39:11Z,SENS-008,LB Nagar Crossroads,61,21.37,Fog
2026-05-04T20:53:29Z,SENS-005,Tank Bund Road,61,40.84,Clear
2026-05-04T20:53:32Z,SENS-005,Tank Bund Road,72,41.29,Cloudy
2026-05-04T20:54:01Z,SENS-001,Jubilee Hills Checkpost,31,60.64,Drizzle
2026-05-04T20:55:07Z,SENS-004,Madhapur IT Corridor,86,30.99,Clear
2026-05-04T20:56:40Z,SENS-010,Secunderabad Clock Tower,45,39.8,Fog
2026-05-04T20:58:43Z,SENS-002,Gachibowli Junction,72,55.89,Clear
2026-05-04T21:00:30Z,SENS-007,Begumpet Flyover,45,51.62,Clear
2026-05-04T21:07:22Z,SENS-006,Hitech City Signal,48,17.46,Clear
2026-05-04T21:09:04Z,SENS-002,Gachibowli Junction,42,41.97,Heavy Rain
2026-05-04T21:12:42Z,SENS-003,Ameerpet Crossroads,71,27.38,Clear
2026-05-04T21:16:30Z,SENS-005,Tank Bund Road,42,50.33,Clear
2026-05-04T21:19:08Z,SENS-012,PVNR Expressway Toll,53,35.35,Cloudy
2026-05-04T21:22:54Z,SENS-012,PVNR Expressway Toll,33,15.95,Heavy Rain
2026-05-04T21:29:39Z,SENS-004,Madhapur IT Corridor,40,13.72,Fog
2026-05-04T21:38:59Z,SENS-011,Mehdipatnam Bus Stand,47,18.44,Heavy Rain
2026-05-04T21:49:36Z,SENS-004,Madhapur IT Corridor,72,14.58,Light Rain
2026-05-04T21:50:02Z,SENS-005,Tank Bund Road,85,31.44,Clear
2026-05-04T21:55:23Z,SENS-004,Madhapur IT Corridor,71,24.5,Clear
2026-05-04T22:02:20Z,SENS-010,Secunderabad Clock Tower,32,37.34,Cloudy
2026-05-04T22:11:42Z,SENS-009,Kukatpally Housing Board,30,56.88,Clear
2026-05-04T22:12:43Z,SENS-003,Ameerpet Crossroads,4,35.34,Heavy Rain
2026-05-04T22:15:40Z,SENS-009,Kukatpally Housing Board,8,69.59,Clear
2026-05-04T22:17:21Z,SENS-010,Secunderabad Clock Tower,10,29.74,Clear
2026-05-04T22:18:06Z,SENS-001,Jubilee Hills Checkpost,29,53.75,Clear
2026-05-04T22:21:56Z,SENS-003,Ameerpet Crossroads,13,39.95,Cloudy
2026-05-04T22:22:45Z,SENS-003,Ameerpet Crossroads,7,31.82,Light Rain
2026-05-04T22:26:19Z,SENS-004,Madhapur IT Corridor,20,26.35,Heavy Rain
2026-05-04T22:26:23Z,SENS-007,Begumpet Flyover,14,27.28,Clear
2026-05-04T22:26:59Z,SENS-002,Gachibowli Junction,21,24.49,Light Rain
2026-05-04T22:31:40Z,SENS-003,Ameerpet Crossroads,38,20.42,Clear
2026-05-04T22:49:33Z,SENS-004,Madhapur IT Corridor,33,51.84,Clear
2026-05-04T22:51:25Z,SENS-005,Tank Bund Road,19,73.68,Clear
2026-05-04T23:07:10Z,SENS-001,Jubilee Hills Checkpost,10,39.16,Light Rain
2026-05-04T23:13:28Z,SENS-004,Madhapur IT Corridor,19,24.34,Clear
2026-05-04T23:19:50Z,SENS-010,Secunderabad Clock Tower,9,43.26,Drizzle
2026-05-04T23:22:56Z,SENS-012,PVNR Expressway Toll,31,34.36,Clear
2026-05-04T23:27:56Z,SENS-002,Gachibowli Junction,15,70.79,Cloudy
2026-05-04T23:35:42Z,SENS-011,Mehdipatnam Bus Stand,15,20.03,Light Rain
2026-05-04T23:42:44Z,SENS-008,LB Nagar Crossroads,25,34.68,Light Rain
2026-05-04T23:57:48Z,SENS-008,LB Nagar Crossroads,35,62.69,Clear
2026-05-05T00:15:57Z,SENS-003,Ameerpet Crossroads,33,56.9,Clear
2026-05-05T00:16:46Z,SENS-004,Madhapur IT Corridor,31,57.62,Cloudy
2026-05-05T00:19:23Z,SENS-009,Kukatpally Housing Board,20,25.5,Cloudy
2026-05-05T00:20:41Z,SENS-010,Secunderabad Clock Tower,24,21.72,Light Rain
2026-05-05T00:25:34Z,SENS-002,Gachibowli Junction,22,67.58,Cloudy
2026-05-05T00:29:06Z,SENS-010,Secunderabad Clock Tower,11,33.65,Heavy Rain
2026-05-05T00:35:45Z,SENS-004,Madhapur IT Corridor,23,48.47,Clear
2026-05-05T00:40:30Z,SENS-002,Gachibowli Junction,12,26.09,Light Rain
2026-05-05T00:41:45Z,SENS-009,Kukatpally Housing Board,17,49.94,Cloudy
2026-05-05T00:47:08Z,SENS-011,Mehdipatnam Bus Stand,34,20.99,Clear
2026-05-05T00:49:45Z,SENS-007,Begumpet Flyover,29,22.89,Fog
2026-05-05T00:50:21Z,SENS-012,PVNR Expressway Toll,34,33.22,Cloudy
2026-05-05T00:55:24Z,SENS-004,Madhapur IT Corridor,14,51.14,Cloudy
2026-05-05T00:57:42Z,SENS-007,Begumpet Flyover,18,30.97,Cloudy
2026-05-05T01:06:42Z,SENS-007,Begumpet Flyover,36,49.69,Clear
2026-05-05T01:06:48Z,SENS-007,Begumpet Flyover,8,17.41,Fog
2026-05-05T01:13:13Z,SENS-006,Hitech City Signal,39,28.87,Clear
2026-05-05T01:20:16Z,SENS-004,Madhapur IT Corridor,13,26.98,Clear
2026-05-05T01:20:21Z,SENS-007,Begumpet Flyover,11,35.06,Clear
2026-05-05T01:28:19Z,SENS-005,Tank Bund Road,32,67.49,Clear
2026-05-05T01:33:47Z,SENS-009,Kukatpally Housing Board,29,47.06,Clear
2026-05-05T01:37:08Z,SENS-011,Mehdipatnam Bus Stand,9,36.4,Heavy Rain
2026-05-05T01:38:34Z,SENS-001,Jubilee Hills Checkpost,5,43.9,Light Rain
2026-05-05T01:40:22Z,SENS-001,Jubilee Hills Checkpost,29,19.03,Cloudy
2026-05-05T01:44:14Z,SENS-011,Mehdipatnam Bus Stand,26,67.33,Clear
2026-05-05T01:53:51Z,SENS-003,Ameerpet Crossroads,32,27.06,Light Rain
2026-05-05T01:57:53Z,SENS-005,Tank Bund Road,18,64.73,Cloudy
2026-05-05T01:58:09Z,SENS-007,Begumpet Flyover,7,71.15,Clear
2026-05-05T02:01:52Z,SENS-003,Ameerpet Crossroads,16,14.95,Heavy Rain
2026-05-05T02:06:39Z,SENS-009,Kukatpally Housing Board,39,29.52,Clear
2026-05-05T02:17:32Z,SENS-008,LB Nagar Crossroads,20,36.24,Fog
2026-05-05T02:18:46Z,SENS-012,PVNR Expressway Toll,29,51.92,Clear
2026-05-05T02:23:33Z,SENS-012,PVNR Expressway Toll,29,24.46,Light Rain
2026-05-05T02:25:14Z,SENS-011,Mehdipatnam Bus Stand,35,21.62,Light Rain
2026-05-05T02:30:03Z,SENS-007,Begumpet Flyover,29,26.73,Fog
2026-05-05T02:36:55Z,SENS-001,Jubilee Hills Checkpost,17,23.93,Fog
2026-05-05T02:37:30Z,SENS-006,Hitech City Signal,28,54.32,Cloudy
2026-05-05T02:38:58Z,SENS-010,Secunderabad Clock Tower,5,53.71,Cloudy
2026-05-05T02:40:06Z,SENS-005,Tank Bund Road,32,45.38,Clear
2026-05-05T02:42:25Z,SENS-004,Madhapur IT Corridor,7,45.44,Light Rain
2026-05-05T02:59:27Z,SENS-004,Madhapur IT Corridor,9,21.17,Cloudy
2026-05-05T02:59:44Z,SENS-006,Hitech City Signal,22,50.26,Cloudy
2026-05-05T03:02:24Z,SENS-012,PVNR Expressway Toll,29,22.2,Cloudy
2026-05-05T03:15:23Z,SENS-005,Tank Bund Road,13,44.58,Clear
2026-05-05T03:18:18Z,SENS-001,Jubilee Hills Checkpost,5,53.93,Cloudy
2026-05-05T03:22:46Z,SENS-011,Mehdipatnam Bus Stand,33,38.35,Clear
2026-05-05T03:22:59Z,SENS-009,Kukatpally Housing Board,25,53.95,Cloudy
2026-05-05T03:31:53Z,SENS-010,Secunderabad Clock Tower,32,55.05,Cloudy
2026-05-05T03:34:30Z,SENS-011,Mehdipatnam Bus Stand,19,36.15,Cloudy
2026-05-05T03:40:11Z,SENS-002,Gachibowli Junction,25,40.66,Cloudy
2026-05-05T03:40:49Z,SENS-009,Kukatpally Housing Board,30,50.05,Clear
2026-05-05T03:45:04Z,SENS-002,Gachibowli Junction,30,56.28,Clear
2026-05-05T03:49:30Z,SENS-003,Ameerpet Crossroads,25,68.44,Clear
2026-05-05T03:51:48Z,SENS-004,Madhapur IT Corridor,27,64.29,Clear
2026-05-05T03:51:52Z,SENS-006,Hitech City Signal,18,56.47,Cloudy
2026-05-05T03:56:52Z,SENS-002,Gachibowli Junction,15,18.72,Cloudy
2026-05-05T04:06:24Z,SENS-009,Kukatpally Housing Board,9,38.87,Clear
2026-05-05T04:12:11Z,SENS-003,Ameerpet Crossroads,6,13.89,Heavy Rain
2026-05-05T04:30:18Z,SENS-004,Madhapur IT Corridor,12,31.28,Clear
2026-05-05T04:32:37Z,SENS-012,PVNR Expressway Toll,34,23.04,Cloudy
2026-05-05T04:33:38Z,SENS-011,Mehdipatnam Bus Stand,39,54.87,Clear
2026-05-05T04:44:49Z,SENS-002,Gachibowli Junction,29,46.52,Clear
2026-05-05T04:46:34Z,SENS-001,Jubilee Hills Checkpost,20,28.31,Drizzle
2026-05-05T04:49:21Z,SENS-007,Begumpet Flyover,26,28.34,Cloudy
2026-05-05T04:50:04Z,SENS-004,Madhapur IT Corridor,5,52.72,Cloudy
2026-05-05T04:55:07Z,SENS-003,Ameerpet Crossroads,5,67.13,Clear
2026-05-05T05:04:14Z,SENS-008,LB Nagar Crossroads,54,44.3,Light Rain
2026-05-05T05:06:57Z,SENS-007,Begumpet Flyover,39,26.97,Cloudy
2026-05-05T05:07:17Z,SENS-009,Kukatpally Housing Board,82,28.08,Clear
2026-05-05T05:09:15Z,SENS-006,Hitech City Signal,43,28.34,Clear
2026-05-05T05:11:31Z,SENS-003,Ameerpet Crossroads,37,35.74,Cloudy
2026-05-05T05:20:16Z,SENS-007,Begumpet Flyover,55,17.53,Cloudy
2026-05-05T05:20:25Z,SENS-002,Gachibowli Junction,67,17.33,Clear
2026-05-05T05:20:37Z,SENS-004,Madhapur IT Corridor,85,48.19,Cloudy
2026-05-05T05:31:33Z,SENS-008,LB Nagar Crossroads,59,31.13,Cloudy
2026-05-05T05:32:13Z,SENS-012,PVNR Expressway Toll,35,28.56,Cloudy
2026-05-05T05:34:21Z,SENS-008,LB Nagar Crossroads,31,50.51,Clear
2026-05-05T05:50:19Z,SENS-010,Secunderabad Clock Tower,40,25.92,Fog
2026-05-05T05:55:44Z,SENS-012,PVNR Expressway Toll,79,20.42,Cloudy
2026-05-05T06:03:29Z,SENS-001,Jubilee Hills Checkpost,86,14.87,Cloudy
2026-05-05T06:09:05Z,SENS-004,Madhapur IT Corridor,51,24.87,Heavy Rain
2026-05-05T06:10:42Z,SENS-006,Hitech City Signal,74,31.3,Clear
2026-05-05T06:11:25Z,SENS-004,Madhapur IT Corridor,37,55.63,Clear
2026-05-05T06:11:58Z,SENS-011,Mehdipatnam Bus Stand,74,18.09,Light Rain
2026-05-05T06:13:22Z,SENS-010,Secunderabad Clock Tower,46,49.45,Drizzle
2026-05-05T06:19:01Z,SENS-003,Ameerpet Crossroads,78,44.03,Drizzle
2026-05-05T06:21:57Z,SENS-003,Ameerpet Crossroads,69,49.03,Drizzle
2026-05-05T06:24:03Z,SENS-002,Gachibowli Junction,79,51.66,Clear
